HOMO_tot_Al,HOMO_tot_Ga,HOMO_tot_In,HOMO_tot_O,HOMO_avg_Al,HOMO_avg_Ga,HOMO_avg_In,HOMO_avg_O
-56.6326848,-30.0563712,-0.0,-131.52,-0.70790856,-0.37570464000000003,-0.0,-1.6440000000000001
-26.968921200000004,-5.4650928,-0.0,-49.32000000000001,-0.8989640400000002,-0.18216976000000001,-0.0,-1.6440000000000001
-16.182000000000002,-16.392000000000003,-0.0,-49.32000000000001,-0.5394,-0.5464000000000001,-0.0,-1.6440000000000001
-53.94,-0.0,-33.408,-131.52,-0.67425,-0.0,-0.4176,-1.6440000000000001
-43.152,-43.712,-0.0,-131.52,-0.5394,-0.5464000000000001,-0.0,-1.6440000000000001
-40.455,-2.732,-0.0,-65.76,-1.0113750000000001,-0.06830000000000001,-0.0,-1.6440000000000001
-0.0,-24.588,-41.76,-98.64000000000001,-0.0,-0.4098000000000001,-0.696,-1.6440000000000001
-35.0566848,-24.583628800000003,-27.839999999999996,-131.52,-0.43820856,-0.3072953600000001,-0.348,-1.6440000000000001
-35.0566848,-21.856,-30.6284544,-131.52,-0.43820856,-0.27320000000000005,-0.38285568,-1.6440000000000001
-40.4593152,-30.0563712,-16.704,-131.52,-0.5057414400000001,-0.37570464000000003,-0.2088,-1.6440000000000001
-2.697,-8.196000000000002,-0.0,-16.44,-0.2697,-0.8196000000000002,-0.0,-1.6440000000000001
-10.788,-19.124000000000002,-13.919999999999998,-65.76,-0.2697,-0.4781000000000001,-0.348,-1.6440000000000001
-24.268684800000003,-27.32,-36.1875456,-131.52,-0.30335856000000005,-0.3415,-0.45234432,-1.6440000000000001
-18.879,-0.0,-2.784,-32.88,-0.9439500000000001,-0.0,-0.1392,-1.6440000000000001
-24.273,-5.4650928,-2.7828863999999998,-49.32000000000001,-0.8091000000000002,-0.18216976000000001,-0.09276288,-1.6440000000000001
-35.0566848,-51.9123712,-0.0,-131.52,-0.43820856,-0.64890464,-0.0,-1.6440000000000001
-13.4860788,-0.0,-19.4868864,-49.32000000000001,-0.44953596000000007,-0.0,-0.6495628800000001,-1.6440000000000001
-40.4593152,-32.784000000000006,-13.9155456,-131.52,-0.5057414400000001,-0.4098000000000001,-0.17394432,-1.6440000000000001
-64.72800000000001,-0.0,-22.272,-131.52,-0.8091000000000002,-0.0,-0.2784,-1.6440000000000001
-26.97,-16.392000000000003,-0.0,-65.76,-0.67425,-0.4098000000000001,-0.0,-1.6440000000000001
-0.0,-43.712,-44.544,-131.52,-0.0,-0.5464000000000001,-0.5568,-1.6440000000000001
-8.091000000000001,-8.196000000000002,-27.839999999999996,-65.76,-0.20227500000000004,-0.20490000000000005,-0.696,-1.6440000000000001
-18.8833152,-5.464,-64.0364544,-131.52,-0.23604144000000002,-0.06830000000000001,-0.8004556799999999,-1.6440000000000001
-24.268684800000003,-16.392000000000003,-47.323545599999996,-131.52,-0.30335856000000005,-0.20490000000000005,-0.59154432,-1.6440000000000001
-24.273,-10.928,-8.352,-65.76,-0.6068250000000001,-0.27320000000000005,-0.2088,-1.6440000000000001
-10.788,-0.0,-77.952,-131.52,-0.13485,-0.0,-0.9744,-1.6440000000000001
-10.788,-27.32,-5.568,-65.76,-0.2697,-0.683,-0.1392,-1.6440000000000001
-29.6713152,-49.176,-8.356454399999999,-131.52,-0.37089144,-0.6147,-0.10445567999999998,-1.6440000000000001
-0.0,-35.511628800000004,-52.900454399999994,-131.52,-0.0,-0.44389536000000007,-0.66125568,-1.6440000000000001
-18.877921200000003,-5.4650928,-8.352,-49.32000000000001,-0.6292640400000001,-0.18216976000000001,-0.2784,-1.6440000000000001
-35.061,-8.196000000000002,-0.0,-65.76,-0.876525,-0.20490000000000005,-0.0,-1.6440000000000001
-0.0,-0.0,-44.544,-65.76,-0.0,-0.0,-1.1136,-1.6440000000000001
-45.8446848,-13.655628800000002,-27.839999999999996,-131.52,-0.57305856,-0.17069536000000005,-0.348,-1.6440000000000001
-0.0,-24.588,-8.352,-49.32000000000001,-0.0,-0.8196000000000002,-0.2784,-1.6440000000000001
-67.4206848,-5.464,-13.9155456,-131.52,-0.8427585600000002,-0.06830000000000001,-0.17394432,-1.6440000000000001
-21.576,-35.511628800000004,-30.6284544,-131.52,-0.2697,-0.44389536000000007,-0.38285568,-1.6440000000000001
-26.968921200000004,-2.7309072000000003,-2.7828863999999998,-49.32000000000001,-0.8989640400000002,-0.09103024000000001,-0.09276288,-1.6440000000000001
-18.8833152,-43.712,-25.051545599999997,-131.52,-0.23604144000000002,-0.5464000000000001,-0.31314432000000003,-1.6440000000000001
-35.0566848,-40.984371200000005,-11.136,-131.52,-0.43820856,-0.5123046400000001,-0.1392,-1.6440000000000001
-18.877921200000003,-13.6610928,-0.0,-49.32000000000001,-0.6292640400000001,-0.4553697600000001,-0.0,-1.6440000000000001
-24.268684800000003,-19.1283712,-44.544,-131.52,-0.30335856000000005,-0.23910464,-0.5568,-1.6440000000000001
-32.364000000000004,-0.0,-11.136,-65.76,-0.8091000000000002,-0.0,-0.2784,-1.6440000000000001
-29.6713152,-0.0,-58.4595456,-131.52,-0.37089144,-0.0,-0.7307443199999999,-1.6440000000000001
-24.273,-2.7309072000000003,-5.5691136,-49.32000000000001,-0.8091000000000002,-0.09103024000000001,-0.18563712,-1.6440000000000001
-67.4206848,-2.7276288,-16.704,-131.52,-0.8427585600000002,-0.034095360000000005,-0.2088,-1.6440000000000001
-72.8233152,-8.2003712,-5.568,-131.52,-0.9102914400000002,-0.10250464000000001,-0.0696,-1.6440000000000001
-0.0,-68.2956288,-19.4924544,-131.52,-0.0,-0.8536953600000001,-0.24365567999999999,-1.6440000000000001
-32.364000000000004,-32.784000000000006,-22.272,-131.52,-0.4045500000000001,-0.4098000000000001,-0.2784,-1.6440000000000001
-21.5770788,-5.4650928,-5.5691136,-49.32000000000001,-0.7192359599999999,-0.18216976000000001,-0.18563712,-1.6440000000000001
-32.364000000000004,-19.1283712,-36.1875456,-131.52,-0.4045500000000001,-0.23910464,-0.45234432,-1.6440000000000001
-26.97,-60.104000000000006,-0.0,-131.52,-0.337125,-0.7513000000000001,-0.0,-1.6440000000000001
-37.758,-40.984371200000005,-8.356454399999999,-131.52,-0.47197500000000003,-0.5123046400000001,-0.10445567999999998,-1.6440000000000001
-0.0,-10.928,-11.136,-32.88,-0.0,-0.5464000000000001,-0.5568,-1.6440000000000001
-62.0353152,-16.392000000000003,-8.356454399999999,-131.52,-0.77544144,-0.20490000000000005,-0.10445567999999998,-1.6440000000000001
-16.182000000000002,-8.2003712,-64.0364544,-131.52,-0.20227500000000004,-0.10250464000000001,-0.8004556799999999,-1.6440000000000001
-8.091000000000001,-21.856,-13.919999999999998,-65.76,-0.20227500000000004,-0.5464000000000001,-0.348,-1.6440000000000001
-56.6326848,-2.7276288,-27.839999999999996,-131.52,-0.70790856,-0.034095360000000005,-0.348,-1.6440000000000001
-43.152,-0.0,-44.544,-131.52,-0.5394,-0.0,-0.5568,-1.6440000000000001
-5.394,-24.588,-13.919999999999998,-65.76,-0.13485,-0.6147,-0.348,-1.6440000000000001
-75.516,-5.464,-5.568,-131.52,-0.9439500000000001,-0.06830000000000001,-0.0696,-1.6440000000000001
-21.576,-10.928,-11.136,-65.76,-0.5394,-0.27320000000000005,-0.2784,-1.6440000000000001
-43.152,-5.464,-38.976,-131.52,-0.5394,-0.06830000000000001,-0.4872,-1.6440000000000001
-0.0,-68.2956288,-19.4924544,-131.52,-0.0,-0.8536953600000001,-0.24365567999999999,-1.6440000000000001
-45.8446848,-27.32,-13.9155456,-131.52,-0.57305856,-0.3415,-0.17394432,-1.6440000000000001
-5.394,-8.2003712,-75.17245439999999,-131.52,-0.067425,-0.10250464000000001,-0.9396556800000001,-1.6440000000000001
-2.697,-0.0,-19.488,-32.88,-0.13485,-0.0,-0.9744,-1.6440000000000001
-0.0,-40.984371200000005,-47.323545599999996,-131.52,-0.0,-0.5123046400000001,-0.59154432,-1.6440000000000001
-21.576,-24.583628800000003,-41.7644544,-131.52,-0.2697,-0.3072953600000001,-0.52205568,-1.6440000000000001
-0.0,-16.392000000000003,-50.111999999999995,-98.64000000000001,-0.0,-0.27320000000000005,-0.8352,-1.6440000000000001
-35.061,-0.0,-8.352,-65.76,-0.876525,-0.0,-0.2088,-1.6440000000000001
-48.546,-21.856,-16.704,-131.52,-0.6068250000000001,-0.27320000000000005,-0.2088,-1.6440000000000001
-24.273,-2.7309072000000003,-5.5691136,-49.32000000000001,-0.8091000000000002,-0.09103024000000001,-0.18563712,-1.6440000000000001
-29.667,-0.0,-13.919999999999998,-65.76,-0.7416750000000001,-0.0,-0.348,-1.6440000000000001
-5.3950788,-16.392000000000003,-11.1348864,-49.32000000000001,-0.17983596000000002,-0.5464000000000001,-0.37116288,-1.6440000000000001
-0.0,-32.784000000000006,-55.67999999999999,-131.52,-0.0,-0.4098000000000001,-0.696,-1.6440000000000001
-75.516,-0.0,-11.136,-131.52,-0.9439500000000001,-0.0,-0.1392,-1.6440000000000001
-5.394,-16.392000000000003,-0.0,-32.88,-0.2697,-0.8196000000000002,-0.0,-1.6440000000000001
-24.268684800000003,-27.32,-36.1875456,-131.52,-0.30335856000000005,-0.3415,-0.45234432,-1.6440000000000001
-43.152,-30.0563712,-13.9155456,-131.52,-0.5394,-0.37570464000000003,-0.17394432,-1.6440000000000001
-18.877921200000003,-13.6610928,-0.0,-49.32000000000001,-0.6292640400000001,-0.4553697600000001,-0.0,-1.6440000000000001
-21.576,-8.2003712,-58.4595456,-131.52,-0.2697,-0.10250464000000001,-0.7307443199999999,-1.6440000000000001
-0.0,-79.2236288,-8.356454399999999,-131.52,-0.0,-0.9902953600000002,-0.10445567999999998,-1.6440000000000001
-29.6713152,-30.0563712,-27.839999999999996,-131.52,-0.37089144,-0.37570464000000003,-0.348,-1.6440000000000001
-35.0566848,-32.784000000000006,-19.4924544,-131.52,-0.43820856,-0.4098000000000001,-0.24365567999999999,-1.6440000000000001
-51.2473152,-5.464,-30.6284544,-131.52,-0.64059144,-0.06830000000000001,-0.38285568,-1.6440000000000001
-21.576,-0.0,-0.0,-32.88,-1.0788,-0.0,-0.0,-1.6440000000000001
-5.394,-8.196000000000002,-30.624,-65.76,-0.13485,-0.20490000000000005,-0.7656000000000001,-1.6440000000000001
-8.091000000000001,-24.588,-0.0,-49.32000000000001,-0.2697,-0.8196000000000002,-0.0,-1.6440000000000001
-43.152,-43.712,-0.0,-131.52,-0.5394,-0.5464000000000001,-0.0,-1.6440000000000001
-16.182000000000002,-8.196000000000002,-8.352,-49.32000000000001,-0.5394,-0.27320000000000005,-0.2784,-1.6440000000000001
-37.758,-16.392000000000003,-33.408,-131.52,-0.47197500000000003,-0.20490000000000005,-0.4176,-1.6440000000000001
-0.0,-16.392000000000003,-72.384,-131.52,-0.0,-0.20490000000000005,-0.9047999999999999,-1.6440000000000001
-16.182000000000002,-5.4650928,-11.1348864,-49.32000000000001,-0.5394,-0.18216976000000001,-0.37116288,-1.6440000000000001
-59.334,-13.655628800000002,-13.9155456,-131.52,-0.7416750000000001,-0.17069536000000005,-0.17394432,-1.6440000000000001
-43.152,-43.712,-0.0,-131.52,-0.5394,-0.5464000000000001,-0.0,-1.6440000000000001
-43.152,-30.0563712,-13.9155456,-131.52,-0.5394,-0.37570464000000003,-0.17394432,-1.6440000000000001
-16.182000000000002,-8.196000000000002,-19.488,-65.76,-0.4045500000000001,-0.20490000000000005,-0.4872,-1.6440000000000001
-53.93784240000001,-10.9301856,-0.0,-98.64000000000001,-0.8989640400000002,-0.18216976000000001,-0.0,-1.6440000000000001
-51.2473152,-16.392000000000003,-19.4924544,-131.52,-0.64059144,-0.20490000000000005,-0.24365567999999999,-1.6440000000000001
-48.546,-38.248000000000005,-0.0,-131.52,-0.6068250000000001,-0.4781000000000001,-0.0,-1.6440000000000001
-32.364000000000004,-10.928,-0.0,-65.76,-0.8091000000000002,-0.27320000000000005,-0.0,-1.6440000000000001
-13.4806848,-71.03200000000001,-2.7795455999999996,-131.52,-0.16850856000000003,-0.8879000000000001,-0.034744319999999995,-1.6440000000000001
-0.0,-30.053092799999998,-2.7828863999999998,-49.32000000000001,-0.0,-1.0017697600000002,-0.09276288,-1.6440000000000001
-40.4593152,-16.392000000000003,-30.6284544,-131.52,-0.5057414400000001,-0.20490000000000005,-0.38285568,-1.6440000000000001
-26.97,-21.856,-38.976,-131.52,-0.337125,-0.27320000000000005,-0.4872,-1.6440000000000001
-24.268684800000003,-10.928,-52.900454399999994,-131.52,-0.30335856000000005,-0.13660000000000003,-0.66125568,-1.6440000000000001
-43.152,-13.655628800000002,-30.6284544,-131.52,-0.5394,-0.17069536000000005,-0.38285568,-1.6440000000000001
-26.97,-0.0,-61.248,-131.52,-0.337125,-0.0,-0.7656000000000001,-1.6440000000000001
-29.667,-13.66,-0.0,-65.76,-0.7416750000000001,-0.3415,-0.0,-1.6440000000000001
-67.4206848,-16.392000000000003,-2.7795455999999996,-131.52,-0.8427585600000002,-0.20490000000000005,-0.034744319999999995,-1.6440000000000001
-67.4206848,-0.0,-19.4924544,-131.52,-0.8427585600000002,-0.0,-0.24365567999999999,-1.6440000000000001
-45.8446848,-21.856,-19.4924544,-131.52,-0.57305856,-0.27320000000000005,-0.24365567999999999,-1.6440000000000001
-59.334,-27.32,-0.0,-131.52,-0.7416750000000001,-0.3415,-0.0,-1.6440000000000001
-35.061,-0.0,-8.352,-65.76,-0.876525,-0.0,-0.2088,-1.6440000000000001
-32.364000000000004,-21.856,-33.408,-131.52,-0.4045500000000001,-0.27320000000000005,-0.4176,-1.6440000000000001
-26.97,-10.928,-50.111999999999995,-131.52,-0.337125,-0.13660000000000003,-0.6264,-1.6440000000000001
-26.968921200000004,-2.7309072000000003,-2.7828863999999998,-49.32000000000001,-0.8989640400000002,-0.09103024000000001,-0.09276288,-1.6440000000000001
-26.97,-24.583628800000003,-36.1875456,-131.52,-0.337125,-0.3072953600000001,-0.45234432,-1.6440000000000001
-5.394,-79.2236288,-2.7795455999999996,-131.52,-0.067425,-0.9902953600000002,-0.034744319999999995,-1.6440000000000001
-21.576,-30.0563712,-36.1875456,-131.52,-0.2697,-0.37570464000000003,-0.45234432,-1.6440000000000001
-5.3950788,-8.196000000000002,-19.4868864,-49.32000000000001,-0.17983596000000002,-0.27320000000000005,-0.6495628800000001,-1.6440000000000001
-18.877921200000003,-13.6610928,-0.0,-49.32000000000001,-0.6292640400000001,-0.4553697600000001,-0.0,-1.6440000000000001
-18.8833152,-35.511628800000004,-33.408,-131.52,-0.23604144000000002,-0.44389536000000007,-0.4176,-1.6440000000000001
-0.0,-21.856,-0.0,-32.88,-0.0,-1.0928000000000002,-0.0,-1.6440000000000001
-10.788,-21.856,-55.67999999999999,-131.52,-0.13485,-0.27320000000000005,-0.696,-1.6440000000000001
-35.0566848,-24.583628800000003,-27.839999999999996,-131.52,-0.43820856,-0.3072953600000001,-0.348,-1.6440000000000001
-0.0,-16.392000000000003,-16.704,-49.32000000000001,-0.0,-0.5464000000000001,-0.5568,-1.6440000000000001
-29.6713152,-21.856,-36.1875456,-131.52,-0.37089144,-0.27320000000000005,-0.45234432,-1.6440000000000001
-0.0,-10.9269072,-22.273113599999995,-49.32000000000001,-0.0,-0.36423024000000004,-0.7424371199999998,-1.6440000000000001
-5.394,-81.96000000000001,-0.0,-131.52,-0.067425,-1.0245000000000002,-0.0,-1.6440000000000001
-21.576,-2.732,-19.488,-65.76,-0.5394,-0.06830000000000001,-0.4872,-1.6440000000000001
-40.4593152,-24.583628800000003,-22.272,-131.52,-0.5057414400000001,-0.3072953600000001,-0.2784,-1.6440000000000001
-5.394,-5.464,-77.952,-131.52,-0.067425,-0.06830000000000001,-0.9744,-1.6440000000000001
-8.091000000000001,-10.928,-2.784,-32.88,-0.4045500000000001,-0.5464000000000001,-0.1392,-1.6440000000000001
-35.0566848,-32.784000000000006,-19.4924544,-131.52,-0.43820856,-0.4098000000000001,-0.24365567999999999,-1.6440000000000001
-56.6326848,-30.0563712,-0.0,-131.52,-0.70790856,-0.37570464000000003,-0.0,-1.6440000000000001
-32.364000000000004,-21.856,-33.408,-131.52,-0.4045500000000001,-0.27320000000000005,-0.4176,-1.6440000000000001
-40.4593152,-27.32,-19.4924544,-131.52,-0.5057414400000001,-0.3415,-0.24365567999999999,-1.6440000000000001
-13.485,-24.588,-5.568,-65.76,-0.337125,-0.6147,-0.1392,-1.6440000000000001
-24.273,-5.464,-13.919999999999998,-65.76,-0.6068250000000001,-0.13660000000000003,-0.348,-1.6440000000000001
-24.273,-2.7309072000000003,-5.5691136,-49.32000000000001,-0.8091000000000002,-0.09103024000000001,-0.18563712,-1.6440000000000001
-5.3950788,-21.8570928,-5.5691136,-49.32000000000001,-0.17983596000000002,-0.72856976,-0.18563712,-1.6440000000000001
-0.0,-5.464,-83.52,-131.52,-0.0,-0.06830000000000001,-1.044,-1.6440000000000001
-35.061,-5.464,-2.784,-65.76,-0.876525,-0.13660000000000003,-0.0696,-1.6440000000000001
-16.182000000000002,-13.66,-13.919999999999998,-65.76,-0.4045500000000001,-0.3415,-0.348,-1.6440000000000001
-0.0,-54.64,-33.408,-131.52,-0.0,-0.683,-0.4176,-1.6440000000000001
-0.0,-60.104000000000006,-27.839999999999996,-131.52,-0.0,-0.7513000000000001,-0.348,-1.6440000000000001
-10.788,-76.49600000000001,-0.0,-131.52,-0.13485,-0.9562000000000002,-0.0,-1.6440000000000001
-24.273,-16.392000000000003,-2.784,-65.76,-0.6068250000000001,-0.4098000000000001,-0.0696,-1.6440000000000001
-37.758,-5.464,-0.0,-65.76,-0.9439500000000001,-0.13660000000000003,-0.0,-1.6440000000000001
-21.5770788,-10.9269072,-0.0,-49.32000000000001,-0.7192359599999999,-0.36423024000000004,-0.0,-1.6440000000000001
-18.8833152,-13.655628800000002,-55.67999999999999,-131.52,-0.23604144000000002,-0.17069536000000005,-0.696,-1.6440000000000001
-35.0566848,-32.784000000000006,-19.4924544,-131.52,-0.43820856,-0.4098000000000001,-0.24365567999999999,-1.6440000000000001
-29.6713152,-43.712,-13.9155456,-131.52,-0.37089144,-0.5464000000000001,-0.17394432,-1.6440000000000001
-53.94,-10.928,-22.272,-131.52,-0.67425,-0.13660000000000003,-0.2784,-1.6440000000000001
-10.788,-76.49600000000001,-0.0,-131.52,-0.13485,-0.9562000000000002,-0.0,-1.6440000000000001
-40.4593152,-21.856,-25.051545599999997,-131.52,-0.5057414400000001,-0.27320000000000005,-0.31314432000000003,-1.6440000000000001
-21.5770788,-10.9269072,-0.0,-49.32000000000001,-0.7192359599999999,-0.36423024000000004,-0.0,-1.6440000000000001
-29.6713152,-32.784000000000006,-25.051545599999997,-131.52,-0.37089144,-0.4098000000000001,-0.31314432000000003,-1.6440000000000001
-8.091000000000001,-10.928,-2.784,-32.88,-0.4045500000000001,-0.5464000000000001,-0.1392,-1.6440000000000001
-37.758,-0.0,-50.111999999999995,-131.52,-0.47197500000000003,-0.0,-0.6264,-1.6440000000000001
-26.968921200000004,-5.4650928,-0.0,-49.32000000000001,-0.8989640400000002,-0.18216976000000001,-0.0,-1.6440000000000001
-70.122,-0.0,-16.704,-131.52,-0.876525,-0.0,-0.2088,-1.6440000000000001
-2.697,-5.464,-2.784,-16.44,-0.2697,-0.5464000000000001,-0.2784,-1.6440000000000001
-0.0,-76.49600000000001,-11.136,-131.52,-0.0,-0.9562000000000002,-0.1392,-1.6440000000000001
-62.0353152,-10.928,-13.9155456,-131.52,-0.77544144,-0.13660000000000003,-0.17394432,-1.6440000000000001
-29.6713152,-8.2003712,-50.111999999999995,-131.52,-0.37089144,-0.10250464000000001,-0.6264,-1.6440000000000001
-21.5738424,-43.7141856,-0.0,-98.64000000000001,-0.35956404,-0.72856976,-0.0,-1.6440000000000001
-24.273,-2.7309072000000003,-5.5691136,-49.32000000000001,-0.8091000000000002,-0.09103024000000001,-0.18563712,-1.6440000000000001
-32.364000000000004,-16.392000000000003,-38.976,-131.52,-0.4045500000000001,-0.20490000000000005,-0.4872,-1.6440000000000001
-43.152,-0.0,-44.544,-131.52,-0.5394,-0.0,-0.5568,-1.6440000000000001
-26.97,-16.392000000000003,-0.0,-65.76,-0.67425,-0.4098000000000001,-0.0,-1.6440000000000001
-40.4593152,-27.32,-19.4924544,-131.52,-0.5057414400000001,-0.3415,-0.24365567999999999,-1.6440000000000001
-32.364000000000004,-35.511628800000004,-19.4924544,-131.52,-0.4045500000000001,-0.44389536000000007,-0.24365567999999999,-1.6440000000000001
-24.273,-2.7309072000000003,-5.5691136,-49.32000000000001,-0.8091000000000002,-0.09103024000000001,-0.18563712,-1.6440000000000001
-40.455,-2.7341856,-22.2697728,-98.64000000000001,-0.67425,-0.04556976000000001,-0.37116288,-1.6440000000000001
-37.758,-49.176,-0.0,-131.52,-0.47197500000000003,-0.6147,-0.0,-1.6440000000000001
-8.091000000000001,-0.0,-13.919999999999998,-32.88,-0.4045500000000001,-0.0,-0.696,-1.6440000000000001
-13.4860788,-10.9269072,-8.352,-49.32000000000001,-0.44953596000000007,-0.36423024000000004,-0.2784,-1.6440000000000001
-0.0,-68.2956288,-19.4924544,-131.52,-0.0,-0.8536953600000001,-0.24365567999999999,-1.6440000000000001
-24.268684800000003,-16.392000000000003,-47.323545599999996,-131.52,-0.30335856000000005,-0.20490000000000005,-0.59154432,-1.6440000000000001
-40.4593152,-24.583628800000003,-22.272,-131.52,-0.5057414400000001,-0.3072953600000001,-0.2784,-1.6440000000000001
-0.0,-8.196000000000002,-36.192,-65.76,-0.0,-0.20490000000000005,-0.9047999999999999,-1.6440000000000001
-43.152,-43.712,-0.0,-131.52,-0.5394,-0.5464000000000001,-0.0,-1.6440000000000001
-75.516,-2.7276288,-8.356454399999999,-131.52,-0.9439500000000001,-0.034095360000000005,-0.10445567999999998,-1.6440000000000001
-45.8446848,-40.984371200000005,-0.0,-131.52,-0.57305856,-0.5123046400000001,-0.0,-1.6440000000000001
-10.788,-10.928,-0.0,-32.88,-0.5394,-0.5464000000000001,-0.0,-1.6440000000000001
-32.364000000000004,-35.511628800000004,-19.4924544,-131.52,-0.4045500000000001,-0.44389536000000007,-0.24365567999999999,-1.6440000000000001
-10.7869212,-5.4650928,-16.704,-49.32000000000001,-0.35956404,-0.18216976000000001,-0.5568,-1.6440000000000001
-18.879,-10.928,-13.919999999999998,-65.76,-0.47197500000000003,-0.27320000000000005,-0.348,-1.6440000000000001
-10.788,-30.0563712,-47.323545599999996,-131.52,-0.13485,-0.37570464000000003,-0.59154432,-1.6440000000000001
-0.0,-19.1283712,-69.5955456,-131.52,-0.0,-0.23910464,-0.86994432,-1.6440000000000001
-5.394,-54.64,-27.839999999999996,-131.52,-0.067425,-0.683,-0.348,-1.6440000000000001
-24.268684800000003,-16.392000000000003,-47.323545599999996,-131.52,-0.30335856000000005,-0.20490000000000005,-0.59154432,-1.6440000000000001
-37.758,-24.583628800000003,-25.051545599999997,-131.52,-0.47197500000000003,-0.3072953600000001,-0.31314432000000003,-1.6440000000000001
-29.6713152,-24.583628800000003,-33.408,-131.52,-0.37089144,-0.3072953600000001,-0.4176,-1.6440000000000001
-16.182000000000002,-13.66,-13.919999999999998,-65.76,-0.4045500000000001,-0.3415,-0.348,-1.6440000000000001
-0.0,-10.9301856,-55.6777728,-98.64000000000001,-0.0,-0.18216976000000001,-0.9279628800000002,-1.6440000000000001
-0.0,-21.8570928,-11.1348864,-49.32000000000001,-0.0,-0.72856976,-0.37116288,-1.6440000000000001
-35.061,-8.196000000000002,-0.0,-65.76,-0.876525,-0.20490000000000005,-0.0,-1.6440000000000001
-37.758,-24.583628800000003,-25.051545599999997,-131.52,-0.47197500000000003,-0.3072953600000001,-0.31314432000000003,-1.6440000000000001
-24.268684800000003,-38.248000000000005,-25.051545599999997,-131.52,-0.30335856000000005,-0.4781000000000001,-0.31314432000000003,-1.6440000000000001
-8.0953152,-2.7276288,-77.952,-131.52,-0.10119144,-0.034095360000000005,-0.9744,-1.6440000000000001
-26.97,-8.196000000000002,-8.352,-65.76,-0.67425,-0.20490000000000005,-0.2088,-1.6440000000000001
-13.4806848,-16.392000000000003,-58.4595456,-131.52,-0.16850856000000003,-0.20490000000000005,-0.7307443199999999,-1.6440000000000001
-35.0566848,-21.856,-30.6284544,-131.52,-0.43820856,-0.27320000000000005,-0.38285568,-1.6440000000000001
-64.72800000000001,-13.655628800000002,-8.356454399999999,-131.52,-0.8091000000000002,-0.17069536000000005,-0.10445567999999998,-1.6440000000000001
-40.4593152,-24.583628800000003,-22.272,-131.52,-0.5057414400000001,-0.3072953600000001,-0.2784,-1.6440000000000001
-29.668078799999996,-2.7309072000000003,-0.0,-49.32000000000001,-0.9889359600000001,-0.09103024000000001,-0.0,-1.6440000000000001
-13.4860788,-0.0,-19.4868864,-49.32000000000001,-0.44953596000000007,-0.0,-0.6495628800000001,-1.6440000000000001
-56.6326848,-30.0563712,-0.0,-131.52,-0.70790856,-0.37570464000000003,-0.0,-1.6440000000000001
-32.364000000000004,-0.0,-11.136,-65.76,-0.8091000000000002,-0.0,-0.2784,-1.6440000000000001
-45.8446848,-27.32,-13.9155456,-131.52,-0.57305856,-0.3415,-0.17394432,-1.6440000000000001
-2.6926848,-5.464,-80.73154559999999,-131.52,-0.03365856,-0.06830000000000001,-1.00914432,-1.6440000000000001
-5.394,-13.66,-2.784,-32.88,-0.2697,-0.683,-0.1392,-1.6440000000000001
-0.0,-5.4650928,-27.8388864,-49.32000000000001,-0.0,-0.18216976000000001,-0.9279628800000002,-1.6440000000000001
-40.455,-2.7341856,-22.2697728,-98.64000000000001,-0.67425,-0.04556976000000001,-0.37116288,-1.6440000000000001
-0.0,-21.8570928,-11.1348864,-49.32000000000001,-0.0,-0.72856976,-0.37116288,-1.6440000000000001
-18.877921200000003,-13.6610928,-0.0,-49.32000000000001,-0.6292640400000001,-0.4553697600000001,-0.0,-1.6440000000000001
-16.182000000000002,-27.32,-0.0,-65.76,-0.4045500000000001,-0.683,-0.0,-1.6440000000000001
-21.5770788,-5.4650928,-5.5691136,-49.32000000000001,-0.7192359599999999,-0.18216976000000001,-0.18563712,-1.6440000000000001
-53.94,-32.784000000000006,-0.0,-131.52,-0.67425,-0.4098000000000001,-0.0,-1.6440000000000001
-67.4206848,-5.464,-13.9155456,-131.52,-0.8427585600000002,-0.06830000000000001,-0.17394432,-1.6440000000000001
-0.0,-46.4396288,-41.7644544,-131.52,-0.0,-0.58049536,-0.52205568,-1.6440000000000001
-35.061,-8.196000000000002,-0.0,-65.76,-0.876525,-0.20490000000000005,-0.0,-1.6440000000000001
-70.122,-0.0,-16.704,-131.52,-0.876525,-0.0,-0.2088,-1.6440000000000001
-0.0,-13.655628800000002,-75.17245439999999,-131.52,-0.0,-0.17069536000000005,-0.9396556800000001,-1.6440000000000001
-10.788,-10.928,-66.816,-131.52,-0.13485,-0.13660000000000003,-0.8352,-1.6440000000000001
-10.788,-54.64,-22.272,-131.52,-0.13485,-0.683,-0.2784,-1.6440000000000001
-48.546,-19.1283712,-19.4924544,-131.52,-0.6068250000000001,-0.23910464,-0.24365567999999999,-1.6440000000000001
-43.152,-43.712,-0.0,-131.52,-0.5394,-0.5464000000000001,-0.0,-1.6440000000000001
-10.788,-43.712,-33.408,-131.52,-0.13485,-0.5464000000000001,-0.4176,-1.6440000000000001
-45.8446848,-40.984371200000005,-0.0,-131.52,-0.57305856,-0.5123046400000001,-0.0,-1.6440000000000001
-53.94,-32.784000000000006,-0.0,-131.52,-0.67425,-0.4098000000000001,-0.0,-1.6440000000000001
-18.879,-8.196000000000002,-16.704,-65.76,-0.47197500000000003,-0.20490000000000005,-0.4176,-1.6440000000000001
